,Tidsperiode,Kvalitetsindikator,Måltall,komnr,Verdi,Sektor,Nivå
7823,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5412,3.39,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7824,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),5412,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7825,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5412,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7826,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5412,5.696,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7827,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7828,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5412,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7829,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7830,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5412,6.936,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7831,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),5412,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7832,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7833,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5412,8.721,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7834,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5412,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7835,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5412,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7836,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5412,15.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7837,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,40.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7838,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,66.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7839,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5412,66.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7840,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),5412,83.333,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7841,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),5412,87.5,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7842,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5412,158.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7843,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5412,172.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7844,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5412,173.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7845,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5412,177.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7846,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5412,179.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7847,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3824,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7848,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3824,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7849,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3824,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7850,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3824,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7851,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3824,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7852,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3824,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7853,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3824,9.412,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7854,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3824,10.345,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7855,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3824,11.842,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7856,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3824,14.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7857,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3824,14.286,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7858,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3824,76.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7859,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3824,79.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7860,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3824,85.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7861,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3824,87.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7862,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3824,98.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7863,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7864,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7865,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7866,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7867,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7868,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7869,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7870,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7871,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7872,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7873,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7874,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7875,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7876,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7877,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7878,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3426,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7879,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,17.647,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7880,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3426,18.868,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7881,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3426,34.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7882,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3426,45.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7883,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3426,48.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7884,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3426,52.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7885,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3426,53.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7886,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3426,53.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7887,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3426,65.385,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7888,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3426,75.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7889,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3426,80.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7890,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3803,7.149,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7891,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3803,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7892,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3803,10.539,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7893,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3803,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7894,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3803,13.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7895,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3803,13.481,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7896,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3803,15.795,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7897,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3803,25.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
7898,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3803,25.416,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
