,komnr,variable,2015,2016,2017,2018,2019,2020,2021
2586,5014,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",8.0,10.0,,,,,
2587,5014,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",41.0,40.0,32.0,32.0,30.0,31.0,25.0
2588,5014,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",21.0,25.0,29.0,26.0,26.0,22.0,23.0
2589,5014,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",50.0,66.0,65.0,74.0,67.0,70.0,68.0
2590,5014,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",8.0,12.0,9.0,8.0,7.0,8.0,
2591,5014,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",56.0,49.0,57.0,45.0,44.0,46.0,
2592,5014,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",15.0,18.0,,,,,
2593,5020,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2594,5020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2595,5020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2596,5020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",,,7.0,8.0,11.0,13.0,19.0
2597,5020,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",,,,,,,
2598,5020,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",,,,,,,
2599,5020,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",,6.0,,,,,
2600,5020,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",,18.0,,,,,
2601,5020,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2602,5021,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",19.0,,,,17.0,12.0,15.0
2603,5021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",21.0,,,,23.0,24.0,23.0
2604,5021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",5.0,,,,9.0,7.0,5.0
2605,5021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",45.0,46.0,44.0,34.0,49.0,43.0,43.0
2606,5021,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",32.0,37.0,40.0,38.0,42.0,41.0,40.0
2607,5021,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",111.0,120.0,118.0,116.0,107.0,108.0,132.0
2608,5021,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",23.0,31.0,40.0,39.0,36.0,30.0,37.0
2609,5021,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",73.0,66.0,69.0,70.0,61.0,63.0,59.0
2610,5021,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",24.0,,,,26.0,19.0,20.0
2611,5022,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,7.0,9.0,,,,
2612,5022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,16.0,17.0,,,,
2613,5022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,9.0,7.0,,,,
2614,5022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",26.0,32.0,33.0,23.0,19.0,20.0,23.0
2615,5022,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",31.0,27.0,22.0,19.0,22.0,17.0,25.0
2616,5022,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",47.0,45.0,46.0,58.0,49.0,46.0,42.0
2617,5022,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",72.0,82.0,67.0,50.0,57.0,58.0,61.0
2618,5022,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",41.0,36.0,34.0,24.0,32.0,41.0,54.0
2619,5022,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,16.0,16.0,,,,
2620,5025,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",12.0,,9.0,11.0,,10.0,13.0
2621,5025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",26.0,,23.0,19.0,,21.0,21.0
2622,5025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,,5.0,5.0,,5.0,7.0
2623,5025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",44.0,39.0,37.0,35.0,33.0,36.0,41.0
2624,5025,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",14.0,27.0,26.0,29.0,28.0,32.0,27.0
2625,5025,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",50.0,58.0,72.0,66.0,64.0,65.0,56.0
2626,5025,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",20.0,64.0,53.0,41.0,58.0,81.0,103.0
2627,5025,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",59.0,66.0,58.0,71.0,70.0,73.0,75.0
2628,5025,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",18.0,,14.0,16.0,,15.0,20.0
2629,5026,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2630,5026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2631,5026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2632,5026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",8.0,8.0,9.0,5.0,8.0,20.0,18.0
2633,5026,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",5.0,6.0,5.0,8.0,8.0,9.0,9.0
2634,5026,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",27.0,25.0,21.0,29.0,36.0,28.0,27.0
2635,5026,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",8.0,6.0,7.0,7.0,9.0,7.0,8.0
2636,5026,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",28.0,32.0,36.0,38.0,25.0,24.0,39.0
2637,5026,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2638,5027,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,7.0,13.0,22.0,26.0,23.0,28.0
2639,5027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,13.0,15.0,16.0,15.0,17.0,19.0
2640,5027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,9.0,11.0,13.0,13.0,10.0
2641,5027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",23.0,26.0,37.0,49.0,54.0,53.0,57.0
2642,5027,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",41.0,39.0,45.0,45.0,52.0,57.0,56.0
2643,5027,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",101.0,112.0,110.0,97.0,113.0,114.0,110.0
2644,5027,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",57.0,39.0,76.0,111.0,88.0,64.0,67.0
2645,5027,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",122.0,107.0,107.0,110.0,100.0,88.0,84.0
2646,5027,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,13.0,22.0,33.0,39.0,36.0,38.0
2647,5028,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",19.0,20.0,19.0,18.0,11.0,25.0,21.0
2648,5028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",43.0,48.0,55.0,56.0,57.0,62.0,61.0
2649,5028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",10.0,10.0,12.0,15.0,15.0,18.0,15.0
2650,5028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",72.0,78.0,86.0,89.0,83.0,105.0,97.0
2651,5028,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",71.0,76.0,73.0,75.0,85.0,82.0,86.0
2652,5028,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",143.0,141.0,151.0,165.0,188.0,185.0,187.0
2653,5028,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",134.0,129.0,104.0,114.0,89.0,107.0,126.0
2654,5028,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",148.0,163.0,157.0,142.0,126.0,122.0,114.0
2655,5028,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",29.0,30.0,31.0,33.0,26.0,43.0,36.0
2656,5029,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2657,5029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2658,5029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2659,5029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",26.0,24.0,20.0,25.0,19.0,33.0,43.0
2660,5029,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",23.0,29.0,29.0,29.0,18.0,34.0,34.0
2661,5029,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",46.0,36.0,49.0,48.0,40.0,57.0,63.0
2662,5029,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",20.0,20.0,23.0,24.0,12.0,16.0,17.0
2663,5029,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",77.0,86.0,79.0,73.0,34.0,64.0,56.0
2664,5029,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2665,5031,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",18.0,14.0,21.0,22.0,28.0,23.0,21.0
2666,5031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",38.0,42.0,44.0,42.0,35.0,35.0,36.0
2667,5031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",12.0,12.0,10.0,6.0,10.0,10.0,9.0
2668,5031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",68.0,68.0,75.0,70.0,73.0,68.0,66.0
2669,5031,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",79.0,68.0,63.0,66.0,69.0,63.0,76.0
2670,5031,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",74.0,78.0,69.0,77.0,79.0,79.0,83.0
2671,5031,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",106.0,97.0,96.0,85.0,74.0,125.0,149.0
2672,5031,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",92.0,89.0,93.0,84.0,86.0,94.0,91.0
2673,5031,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",30.0,26.0,31.0,28.0,38.0,33.0,30.0
2674,5032,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,15.0,14.0,7.0,5.0,8.0,7.0
2675,5032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,12.0,12.0,11.0,13.0,15.0,15.0
2676,5032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,11.0,6.0,6.0,8.0,7.0
2677,5032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",27.0,33.0,37.0,24.0,24.0,31.0,29.0
2678,5032,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",24.0,23.0,23.0,24.0,20.0,17.0,21.0
2679,5032,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",50.0,48.0,52.0,54.0,52.0,51.0,55.0
2680,5032,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",38.0,55.0,67.0,54.0,59.0,59.0,66.0
2681,5032,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",71.0,66.0,69.0,59.0,60.0,72.0,67.0
2682,5032,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,21.0,25.0,13.0,11.0,16.0,14.0
2683,5033,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2684,5033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2685,5033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2686,5033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",,,,,6.0,,5.0
2687,5033,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",,,,,,,
2688,5033,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",,,,,,,
2689,5033,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",8.0,5.0,8.0,7.0,8.0,10.0,8.0
2690,5033,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",18.0,14.0,11.0,12.0,10.0,9.0,9.0
2691,5033,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2692,5034,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,10.0,,7.0,
2693,5034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,7.0,,10.0,
2694,5034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,7.0,,5.0,
2695,5034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",20.0,20.0,20.0,24.0,22.0,22.0,18.0
2696,5034,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",14.0,16.0,19.0,21.0,15.0,12.0,15.0
2697,5034,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",31.0,34.0,40.0,32.0,39.0,36.0,41.0
2698,5034,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",20.0,15.0,15.0,15.0,15.0,22.0,32.0
2699,5034,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",41.0,44.0,35.0,35.0,28.0,26.0,25.0
2700,5034,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,17.0,,12.0,
2701,5035,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",96.0,116.0,103.0,100.0,77.0,74.0,65.0
2702,5035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",73.0,80.0,75.0,83.0,69.0,71.0,73.0
2703,5035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",34.0,39.0,43.0,37.0,30.0,28.0,29.0
2704,5035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",203.0,235.0,221.0,220.0,176.0,173.0,167.0
2705,5035,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",143.0,154.0,180.0,192.0,198.0,218.0,226.0
2706,5035,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",203.0,194.0,206.0,222.0,237.0,246.0,233.0
2707,5035,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",166.0,174.0,220.0,243.0,267.0,252.0,309.0
2708,5035,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",177.0,171.0,162.0,142.0,154.0,152.0,204.0
2709,5035,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",130.0,155.0,146.0,137.0,107.0,102.0,94.0
2710,5036,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,5.0,9.0,7.0,6.0,,14.0
2711,5036,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,12.0,9.0,10.0,11.0,,10.0
2712,5036,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,7.0,6.0,5.0,5.0,,7.0
2713,5036,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",20.0,24.0,24.0,22.0,22.0,23.0,31.0
2714,5036,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",14.0,15.0,14.0,18.0,17.0,24.0,24.0
2715,5036,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",40.0,37.0,38.0,37.0,46.0,41.0,42.0
2716,5036,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",10.0,8.0,14.0,19.0,26.0,24.0,40.0
2717,5036,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",20.0,29.0,34.0,30.0,24.0,30.0,28.0
2718,5036,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,12.0,15.0,12.0,11.0,,21.0
2719,5037,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",56.0,69.0,88.0,107.0,92.0,101.0,110.0
2720,5037,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",86.0,85.0,80.0,84.0,88.0,93.0,92.0
2721,5037,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",31.0,32.0,27.0,29.0,36.0,44.0,50.0
2722,5037,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",173.0,186.0,195.0,220.0,216.0,238.0,252.0
2723,5037,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",139.0,172.0,164.0,167.0,162.0,177.0,214.0
2724,5037,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",137.0,133.0,148.0,149.0,174.0,187.0,203.0
2725,5037,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",137.0,151.0,170.0,158.0,170.0,175.0,179.0
2726,5037,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",164.0,151.0,133.0,113.0,122.0,132.0,127.0
2727,5037,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",87.0,101.0,115.0,136.0,128.0,145.0,160.0
2728,5038,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",19.0,31.0,28.0,30.0,26.0,21.0,20.0
2729,5038,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",57.0,60.0,61.0,63.0,67.0,75.0,74.0
2730,5038,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",12.0,16.0,22.0,22.0,19.0,25.0,25.0
2731,5038,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",88.0,107.0,111.0,115.0,112.0,121.0,119.0
2732,5038,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",115.0,113.0,135.0,140.0,122.0,117.0,129.0
2733,5038,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",133.0,144.0,151.0,143.0,162.0,160.0,169.0
2734,5038,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",110.0,100.0,132.0,137.0,140.0,138.0,124.0
2735,5038,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",118.0,117.0,107.0,113.0,123.0,121.0,107.0
2736,5038,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",31.0,47.0,50.0,52.0,45.0,46.0,45.0
2737,5041,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2738,5041,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2739,5041,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2740,5041,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",16.0,15.0,16.0,18.0,16.0,16.0,15.0
2741,5041,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",33.0,26.0,22.0,23.0,20.0,21.0,19.0
2742,5041,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",32.0,31.0,29.0,27.0,29.0,24.0,21.0
2743,5041,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",46.0,47.0,36.0,21.0,12.0,12.0,14.0
2744,5041,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",46.0,51.0,44.0,44.0,45.0,52.0,54.0
2745,5041,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2746,5042,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2747,5042,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2748,5042,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2749,5042,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",12.0,9.0,11.0,7.0,12.0,12.0,11.0
2750,5042,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",12.0,14.0,17.0,13.0,16.0,17.0,18.0
2751,5042,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",12.0,12.0,18.0,18.0,25.0,23.0,19.0
2752,5042,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",26.0,31.0,24.0,20.0,28.0,35.0,17.0
2753,5042,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",49.0,42.0,47.0,43.0,36.0,39.0,45.0
2754,5042,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2755,5043,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2756,5043,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2757,5043,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2758,5043,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",,,,,,,
2759,5043,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",,,,,,,
2760,5043,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",,,,,,,
2761,5043,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",5.0,,,,,,
2762,5043,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",18.0,,,,,,
2763,5043,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2764,5044,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2765,5044,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2766,5044,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2767,5044,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",,,,,,,
2768,5044,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",13.0,12.0,12.0,12.0,9.0,11.0,11.0
2769,5044,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",7.0,10.0,19.0,22.0,16.0,14.0,11.0
2770,5044,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",10.0,6.0,8.0,7.0,5.0,9.0,9.0
2771,5044,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",39.0,39.0,29.0,23.0,26.0,30.0,26.0
2772,5044,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2773,5045,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
2774,5045,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
2775,5045,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
2776,5045,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",24.0,21.0,15.0,17.0,16.0,17.0,15.0
2777,5045,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",50.0,28.0,29.0,15.0,16.0,19.0,18.0
2778,5045,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",49.0,52.0,42.0,47.0,40.0,37.0,35.0
2779,5045,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",22.0,22.0,22.0,19.0,25.0,31.0,28.0
2780,5045,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",38.0,40.0,57.0,61.0,62.0,70.0,68.0
2781,5045,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
2782,5046,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,5.0,
2783,5046,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,8.0,
2784,5046,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,6.0,
2785,5046,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",19.0,16.0,20.0,15.0,11.0,19.0,22.0
2786,5046,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",13.0,10.0,14.0,17.0,21.0,21.0,16.0
2787,5046,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",25.0,23.0,21.0,28.0,25.0,23.0,21.0
2788,5046,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",11.0,8.0,12.0,17.0,26.0,31.0,43.0
